MANDT [C(00006)]`SPRAS [C(00002)]`KVEWE [C(00002)]`KAPPL [C(00004)]`KALSM [C(00012)]`STUNR [C(00006)]`ZAEHK [C(00006)]`VTEXT [C(00060)]
400`  E`  A`  `  A61007`  200`  000`
400`  E`  A`  V`  VKP001`  100`  000`  Basic Amount Incl. Taxes
400`  E`  A`  V`  VKP001`  105`  000`  Customer Discount
400`  E`  A`  V`  VKP001`  200`  000`  Final Amount Incl. Taxes
400`  E`  A`  V`  VKP001`  210`  000`  Price incl.Sales Tax
400`  E`  A`  V`  VKP001`  300`  000`  Final Amount Excl. Taxes
400`  E`  A`  V`  VKP001`  600`  000`  Add. Promo Sales Price IS-R
400`  E`  A`  V`  VKP001`  960`  000`  Basic Amount Incl. Taxes
400`  E`  A`  V`  VKP001`  965`  000`  End Amount Incl. Taxes
400`  E`  A`  V`  VKP001`  970`  000`  Basic Amount Excl. Taxes
400`  E`  A`  V`  VKP001`  975`  000`  Final Amount Incl. Taxes
400`  E`  A`  V`  VKP001`  980`  000`  Final Amount Excl. Taxes
400`  E`  A`  V`  VKP002`  006`  000`  Retail Price
400`  E`  A`  V`  VKP002`  009`  000`  Promo SP        IS-R
400`  E`  A`  V`  VKP002`  010`  000`  Sales Price IS-R
400`  E`  A`  V`  VKP002`  011`  000`  Price
400`  E`  A`  V`  VKP002`  013`  000`  Price (Gross)
400`  E`  A`  V`  VKP002`  100`  000`  Gross Value
400`  E`  A`  V`  VKP002`  101`  000`  Sales promotion
400`  E`  A`  V`  VKP002`  102`  000`  Price Group/Material
400`  E`  A`  V`  VKP002`  103`  000`  Customer/Material
400`  E`  A`  V`  VKP002`  104`  000`  Customer discount
400`  E`  A`  V`  VKP002`  105`  000`  Material
400`  E`  A`  V`  VKP002`  106`  000`  Price group
400`  E`  A`  V`  VKP002`  107`  000`  Material pricing group
400`  E`  A`  V`  VKP002`  108`  000`  Customer/Matl Pricing Group
400`  E`  A`  V`  VKP002`  109`  000`  Price Grp/Matl Pricing Group
400`  E`  A`  V`  VKP002`  110`  000`  Weight Discount
400`  E`  A`  V`  VKP002`  111`  000`  Hierarchy
400`  E`  A`  V`  VKP002`  112`  000`  Hierarchy/Material
400`  E`  A`  V`  VKP002`  300`  000`  Discount Amount
400`  E`  A`  V`  VKP002`  302`  000`  Price
400`  E`  A`  V`  VKP002`  310`  000`  Net Price
400`  E`  A`  V`  VKP002`  400`  000`  Rebate Basis
400`  E`  A`  V`  VKP002`  800`  000`  Net Value for Item
400`  E`  A`  V`  VKP002`  805`  000`  Mixed Pallet Surch.
400`  E`  A`  V`  VKP002`  810`  000`  Freight
400`  E`  A`  V`  VKP002`  815`  000`  Freight
400`  E`  A`  V`  VKP002`  820`  000`  Order Value
400`  E`  A`  V`  VKP002`  900`  000`  Net Value 2
400`  E`  A`  V`  VKP002`  901`  000`  Group Rebate
400`  E`  A`  V`  VKP002`  902`  000`  Material Rebate
400`  E`  A`  V`  VKP002`  903`  000`  Customer Rebate
400`  E`  A`  V`  VKP002`  904`  000`  Hierarchy Rebate
400`  E`  A`  V`  VKP002`  905`  000`  Hierarchy rebate/mat
400`  E`  A`  V`  VKP002`  907`  000`  Sales Indepndt Rebat
400`  E`  A`  V`  VKP002`  908`  000`  Net value 3
400`  E`  A`  V`  VKP002`  910`  000`  Output Tax
400`  E`  A`  V`  VKP002`  915`  000`  Rounding Off
400`  E`  A`  V`  VKP002`  920`  000`  Total
400`  E`  A`  V`  VKP002`  930`  000`  Cash Discount
400`  E`  A`  V`  VKP002`  932`  000`  Factoring Discount
400`  E`  A`  V`  VKP002`  933`  000`  Factoring Discount Tax
400`  E`  A`  V`  VKP002`  935`  000`  Statistical Value
400`  E`  A`  V`  VKP002`  940`  000`  Cost
400`  E`  A`  V`  VKP002`  950`  000`  Profit Margin
400`  E`  A`  V`  VKP002`  960`  000`  Basic Amount Excl. Taxes
400`  E`  A`  V`  VKP002`  970`  000`  Final Amount Excl. Taxes
400`  E`  A`  V`  VKP002`  975`  000`  Final Amount Incl. Taxes
400`  E`  A`  V`  VKP003`  011`  000`  Price
400`  E`  A`  V`  VKP003`  013`  000`  Price (Gross)
400`  E`  A`  V`  VKP003`  070`  000`  Promo SP wholesale 1
400`  E`  A`  V`  VKP003`  080`  000`  Promo SP wholesale 2
400`  E`  A`  V`  VKP003`  100`  000`  Sls list price w/o VAT
400`  E`  A`  V`  VKP003`  101`  000`  Sales promotion
400`  E`  A`  V`  VKP003`  102`  000`  Price Group/Material
400`  E`  A`  V`  VKP003`  103`  000`  Customer/Material
400`  E`  A`  V`  VKP003`  104`  000`  Customer Discount
400`  E`  A`  V`  VKP003`  105`  000`  Material
400`  E`  A`  V`  VKP003`  150`  000`  Promo Discount % 1
400`  E`  A`  V`  VKP003`  160`  000`  Promo Discount % 2
400`  E`  A`  V`  VKP003`  170`  000`  Promo Discount MD 1
400`  E`  A`  V`  VKP003`  180`  000`  Promo Discount MD 2
400`  E`  A`  V`  VKP003`  200`  000`  Special offer discounts
400`  E`  A`  V`  VKP003`  300`  000`  Discount Amount
400`  E`  A`  V`  VKP003`  800`  000`  Sls List Price after Discount
400`  E`  A`  V`  VKP003`  805`  000`  Mixed Pallet Surch.
400`  E`  A`  V`  VKP003`  810`  000`  Freight
400`  E`  A`  V`  VKP003`  815`  000`  Freight
400`  E`  A`  V`  VKP003`  820`  000`  Order value
400`  E`  A`  V`  VKP003`  890`  000`  Cash Discount
400`  E`  A`  V`  VKP003`  900`  000`  Net Price w/o rebate w/o VAT
400`  E`  A`  V`  VKP003`  901`  000`  Material / Group Rebate
400`  E`  A`  V`  VKP003`  902`  000`  Material Rebate
400`  E`  A`  V`  VKP003`  905`  000`  Net Price incl. Rebate w/o VAT
400`  E`  A`  V`  VKP003`  910`  000`  Output tax
400`  E`  A`  V`  VKP003`  915`  000`  Rounding Off
400`  E`  A`  V`  VKP003`  920`  000`  Total
400`  E`  A`  V`  VKP003`  930`  000`  Cash Discount
400`  E`  A`  V`  VKP003`  932`  000`  Factoring Discount
400`  E`  A`  V`  VKP003`  933`  000`  Factoring Discount Tax
400`  E`  A`  V`  VKP003`  935`  000`  Statistical value
400`  E`  A`  V`  VKP003`  940`  000`  Cost
400`  E`  A`  V`  VKP003`  950`  000`  Profit Margin
400`  E`  A`  V`  VKP003`  970`  000`  Final Amount Excl. Taxes
400`  E`  A`  V`  VKP003`  975`  000`  Gross Value (BRTWR)
400`  E`  A`  V`  VPKPS1`  100`  000`  Gross Value
400`  E`  A`  V`  VPKPS1`  300`  000`  Discount Amount
400`  E`  A`  V`  VPKPS1`  800`  000`  Net Value for Item
400`  E`  A`  V`  VPKPS1`  900`  000`  Net value
400`  E`  A`  V`  VPKPS1`  920`  000`  Total amount
400`  E`  A`  V`  VPKPS1`  950`  000`  Profit Margin
400`  E`  A`  V`  WK0001`  100`  000`  Net Value for Item
400`  E`  A`  V`  WMP001`  010`  000`  Price
400`  E`  A`  V`  WMP001`  020`  000`  Output Tax
400`  E`  A`  V`  WMP001`  030`  000`  Gross Price
400`  E`  A`  V`  WWS001`  011`  000`  Net/Net PP IS-R
400`  E`  A`  V`  WWS001`  100`  000`  Net/net purch. pr.
400`  E`  A`  V`  WWS001`  110`  000`  VKP Calculation Surcharge
400`  E`  A`  V`  WWS001`  300`  000`  Sales-Net w/o Costs
400`  E`  A`  V`  WWS001`  350`  000`  Test
400`  E`  A`  V`  WWS001`  390`  000`  Rounding Off
400`  E`  A`  V`  WWS001`  400`  000`  Sales-Net with Costs
400`  E`  A`  V`  WWS001`  920`  000`  Sales-Gross
400`  E`  A`  V`  WWS002`  011`  000`  Net/Net PP IS-R
400`  E`  A`  V`  WWS002`  100`  000`  Net/net purch. pr.
400`  E`  A`  V`  WWS002`  110`  000`  VKP Calculation Surcharge
400`  E`  A`  V`  WWS002`  300`  000`  Sales-Net w/o Costs
400`  E`  A`  V`  WWS002`  350`  000`  Sales Costs ISR
400`  E`  A`  V`  WWS002`  400`  000`  Sales-net with costs
400`  E`  A`  V`  WWS002`  450`  000`  Output tax
400`  E`  A`  V`  WWS002`  500`  000`  Sales (w/ Tax)
400`  E`  A`  V`  WWS002`  550`  000`  Gross price
400`  E`  A`  V`  WWS002`  600`  000`  Ret.Markup SP Calc.
400`  E`  A`  V`  WWS002`  700`  000`  Retail price
400`  E`  A`  V`  WWS002`  920`  000`  Sales-Gross
400`  E`  A`  V`  WWS003`  100`  000`  Net/net purch. pr.
400`  E`  A`  V`  WWS003`  300`  000`  Sales-Net w/o Costs
400`  E`  A`  V`  WWS003`  400`  000`  Sales (w/o Tax)
400`  E`  A`  V`  WWS003`  500`  000`  Sales (w/ Tax)
400`  E`  A`  V`  WWS003`  550`  000`  Gross price
400`  E`  A`  V`  WWS003`  700`  000`  Retail price
400`  E`  A`  V`  WWS004`  100`  000`  Net/net purch. pr.
400`  E`  A`  V`  WWS004`  300`  000`  Sales-Net w/o Costs
400`  E`  A`  V`  WWS004`  400`  000`  Sales-Net with Costs
400`  E`  A`  V`  WWS004`  500`  000`  Sales-Gross
400`  E`  A`  V`  Y10101`  010`  000`
400`  E`  A`  V`  Y10101`  020`  000`
400`  E`  A`  V`  Y10101`  030`  000`
400`  E`  A`  V`  Y10101`  035`  000`
400`  E`  A`  V`  Y10101`  060`  000`
400`  E`  A`  V`  Y10101`  100`  000`  Gross Value
400`  E`  A`  V`  Y10101`  120`  000`
400`  E`  A`  V`  Y10101`  130`  000`
400`  E`  A`  V`  Y10101`  140`  000`
400`  E`  A`  V`  Y10101`  145`  000`
400`  E`  A`  V`  Y10101`  150`  000`
400`  E`  A`  V`  Y10101`  160`  000`
400`  E`  A`  V`  Y10101`  170`  000`
400`  E`  A`  V`  Y10101`  180`  000`
400`  E`  A`  V`  Y10101`  190`  000`
400`  E`  A`  V`  Y10101`  200`  000`
400`  E`  A`  V`  Y10101`  210`  000`
400`  E`  A`  V`  Y10101`  220`  000`
400`  E`  A`  V`  Y10101`  230`  000`
400`  E`  A`  V`  Y10101`  240`  000`
400`  E`  A`  V`  Y10101`  300`  000`  Sum Surcharges/Discounts
400`  E`  A`  V`  Y10101`  310`  000`
400`  E`  A`  V`  Y10101`  390`  000`
400`  E`  A`  V`  Y10101`  700`  000`  Net Value 1
400`  E`  A`  V`  Y10101`  701`  000`  Refund deduction
400`  E`  A`  V`  Y10101`  740`  000`  Stat.Value without Freight
400`  E`  A`  V`  Y10101`  750`  000`
400`  E`  A`  V`  Y10101`  800`  000`  Net Value 2
400`  E`  A`  V`  Y10101`  840`  000`
400`  E`  A`  V`  Y10101`  849`  000`  Cash Discount Net
400`  E`  A`  V`  Y10101`  850`  000`
400`  E`  A`  V`  Y10101`  899`  000`
400`  E`  A`  V`  Y10101`  900`  000`  Total Value
400`  E`  A`  V`  Y10101`  910`  000`
400`  E`  A`  V`  Y10101`  922`  000`
400`  E`  A`  V`  Y10101`  923`  000`
400`  E`  A`  V`  Y10101`  925`  000`
400`  E`  A`  V`  Y10101`  930`  000`
400`  E`  A`  V`  Y10101`  935`  000`
400`  E`  A`  V`  Y10101`  950`  000`  Profit Margin
400`  E`  A`  V`  Y10101`  960`  000`
400`  E`  A`  V`  Y10101`  965`  000`
400`  E`  A`  V`  Y10101`  970`  000`
400`  E`  A`  V`  Y10101`  971`  000`
400`  E`  A`  V`  Y11101`  010`  000`
400`  E`  A`  V`  Y11101`  020`  000`
400`  E`  A`  V`  Y11101`  030`  000`
400`  E`  A`  V`  Y11101`  035`  000`
400`  E`  A`  V`  Y11101`  060`  000`
400`  E`  A`  V`  Y11101`  100`  000`  Gross Value
400`  E`  A`  V`  Y11101`  120`  000`
400`  E`  A`  V`  Y11101`  130`  000`
400`  E`  A`  V`  Y11101`  140`  000`
400`  E`  A`  V`  Y11101`  145`  000`
400`  E`  A`  V`  Y11101`  150`  000`
400`  E`  A`  V`  Y11101`  160`  000`
400`  E`  A`  V`  Y11101`  170`  000`
400`  E`  A`  V`  Y11101`  180`  000`
400`  E`  A`  V`  Y11101`  190`  000`
400`  E`  A`  V`  Y11101`  200`  000`
400`  E`  A`  V`  Y11101`  210`  000`
400`  E`  A`  V`  Y11101`  220`  000`
400`  E`  A`  V`  Y11101`  230`  000`
400`  E`  A`  V`  Y11101`  240`  000`
400`  E`  A`  V`  Y11101`  300`  000`  Sum Surcharges/Discounts
400`  E`  A`  V`  Y11101`  310`  000`
400`  E`  A`  V`  Y11101`  390`  000`
400`  E`  A`  V`  Y11101`  700`  000`  Net Value 1
400`  E`  A`  V`  Y11101`  701`  000`  Refund deduction
400`  E`  A`  V`  Y11101`  740`  000`  Stat.Value without Freight
400`  E`  A`  V`  Y11101`  750`  000`
400`  E`  A`  V`  Y11101`  800`  000`  Net Value 2
400`  E`  A`  V`  Y11101`  840`  000`
400`  E`  A`  V`  Y11101`  849`  000`  Cash Discount Net
400`  E`  A`  V`  Y11101`  850`  000`
400`  E`  A`  V`  Y11101`  899`  000`
400`  E`  A`  V`  Y11101`  900`  000`  Total Value
400`  E`  A`  V`  Y11101`  910`  000`
400`  E`  A`  V`  Y11101`  922`  000`
400`  E`  A`  V`  Y11101`  923`  000`
400`  E`  A`  V`  Y11101`  925`  000`
400`  E`  A`  V`  Y11101`  930`  000`
400`  E`  A`  V`  Y11101`  935`  000`
400`  E`  A`  V`  Y11101`  950`  000`  Profit Margin
400`  E`  A`  V`  Y11101`  960`  000`
400`  E`  A`  V`  Y11101`  965`  000`
400`  E`  A`  V`  Y11101`  970`  000`
400`  E`  A`  V`  Y11101`  971`  000`
400`  E`  A`  V`  Y12101`  010`  000`
400`  E`  A`  V`  Y12101`  020`  000`
400`  E`  A`  V`  Y12101`  030`  000`
400`  E`  A`  V`  Y12101`  035`  000`
400`  E`  A`  V`  Y12101`  060`  000`
400`  E`  A`  V`  Y12101`  100`  000`  Gross Amount
400`  E`  A`  V`  Y12101`  120`  000`
400`  E`  A`  V`  Y12101`  130`  000`
400`  E`  A`  V`  Y12101`  140`  000`
400`  E`  A`  V`  Y12101`  145`  000`
400`  E`  A`  V`  Y12101`  150`  000`
400`  E`  A`  V`  Y12101`  160`  000`
400`  E`  A`  V`  Y12101`  170`  000`
400`  E`  A`  V`  Y12101`  180`  000`
400`  E`  A`  V`  Y12101`  190`  000`
400`  E`  A`  V`  Y12101`  200`  000`
400`  E`  A`  V`  Y12101`  210`  000`
400`  E`  A`  V`  Y12101`  220`  000`
400`  E`  A`  V`  Y12101`  230`  000`
400`  E`  A`  V`  Y12101`  240`  000`
400`  E`  A`  V`  Y12101`  300`  000`  Sum Surcharges/Discounts
400`  E`  A`  V`  Y12101`  310`  000`
400`  E`  A`  V`  Y12101`  390`  000`
400`  E`  A`  V`  Y12101`  700`  000`  Net Amount 1
400`  E`  A`  V`  Y12101`  701`  000`
400`  E`  A`  V`  Y12101`  740`  000`  Stat. Value without Freight
400`  E`  A`  V`  Y12101`  750`  000`
400`  E`  A`  V`  Y12101`  800`  000`  Net Amount 2
400`  E`  A`  V`  Y12101`  840`  000`
400`  E`  A`  V`  Y12101`  849`  000`
400`  E`  A`  V`  Y12101`  850`  000`
400`  E`  A`  V`  Y12101`  899`  000`
400`  E`  A`  V`  Y12101`  900`  000`  Total Amount
400`  E`  A`  V`  Y12101`  910`  000`
400`  E`  A`  V`  Y12101`  922`  000`
400`  E`  A`  V`  Y12101`  925`  000`
400`  E`  A`  V`  Y12101`  930`  000`
400`  E`  A`  V`  Y12101`  935`  000`
400`  E`  A`  V`  Y12101`  950`  000`  Profit Margin
400`  E`  A`  V`  Y12101`  960`  000`
400`  E`  A`  V`  Y12101`  965`  000`
400`  E`  A`  V`  Y12101`  970`  000`
400`  E`  A`  V`  Y12101`  971`  000`
400`  E`  A`  V`  Y13101`  010`  000`
400`  E`  A`  V`  Y13101`  020`  000`
400`  E`  A`  V`  Y13101`  030`  000`
400`  E`  A`  V`  Y13101`  035`  000`
400`  E`  A`  V`  Y13101`  060`  000`
400`  E`  A`  V`  Y13101`  100`  000`  Gross Amount
400`  E`  A`  V`  Y13101`  120`  000`
400`  E`  A`  V`  Y13101`  130`  000`
400`  E`  A`  V`  Y13101`  140`  000`
400`  E`  A`  V`  Y13101`  145`  000`
400`  E`  A`  V`  Y13101`  150`  000`
400`  E`  A`  V`  Y13101`  160`  000`
400`  E`  A`  V`  Y13101`  170`  000`
400`  E`  A`  V`  Y13101`  180`  000`
400`  E`  A`  V`  Y13101`  190`  000`
400`  E`  A`  V`  Y13101`  200`  000`
400`  E`  A`  V`  Y13101`  210`  000`
400`  E`  A`  V`  Y13101`  220`  000`
400`  E`  A`  V`  Y13101`  230`  000`
400`  E`  A`  V`  Y13101`  240`  000`
400`  E`  A`  V`  Y13101`  300`  000`  Sum Surcharges/Discounts
400`  E`  A`  V`  Y13101`  310`  000`
400`  E`  A`  V`  Y13101`  390`  000`
400`  E`  A`  V`  Y13101`  700`  000`  Net Amount 1
400`  E`  A`  V`  Y13101`  701`  000`
400`  E`  A`  V`  Y13101`  740`  000`  Stat.Value without Freight
400`  E`  A`  V`  Y13101`  750`  000`
400`  E`  A`  V`  Y13101`  800`  000`  Net Amount 2
400`  E`  A`  V`  Y13101`  840`  000`
400`  E`  A`  V`  Y13101`  849`  000`
400`  E`  A`  V`  Y13101`  850`  000`
400`  E`  A`  V`  Y13101`  899`  000`
400`  E`  A`  V`  Y13101`  900`  000`  Total Amount
400`  E`  A`  V`  Y13101`  910`  000`
400`  E`  A`  V`  Y13101`  922`  000`
400`  E`  A`  V`  Y13101`  923`  000`
400`  E`  A`  V`  Y13101`  930`  000`
400`  E`  A`  V`  Y13101`  935`  000`
400`  E`  A`  V`  Y13101`  950`  000`  Profit Margin
400`  E`  A`  V`  Y13101`  960`  000`
400`  E`  A`  V`  Y13101`  965`  000`
400`  E`  A`  V`  Y13101`  970`  000`
400`  E`  A`  V`  Y13101`  971`  000`
400`  E`  A`  V`  Y15101`  010`  000`
400`  E`  A`  V`  Y15101`  020`  000`
400`  E`  A`  V`  Y15101`  030`  000`
400`  E`  A`  V`  Y15101`  035`  000`
400`  E`  A`  V`  Y15101`  060`  000`
400`  E`  A`  V`  Y15101`  100`  000`  Gross Value
400`  E`  A`  V`  Y15101`  120`  000`
400`  E`  A`  V`  Y15101`  130`  000`
400`  E`  A`  V`  Y15101`  140`  000`
400`  E`  A`  V`  Y15101`  145`  000`
400`  E`  A`  V`  Y15101`  150`  000`
400`  E`  A`  V`  Y15101`  160`  000`
400`  E`  A`  V`  Y15101`  170`  000`
400`  E`  A`  V`  Y15101`  180`  000`
400`  E`  A`  V`  Y15101`  190`  000`
400`  E`  A`  V`  Y15101`  200`  000`
400`  E`  A`  V`  Y15101`  210`  000`
400`  E`  A`  V`  Y15101`  220`  000`
400`  E`  A`  V`  Y15101`  230`  000`
400`  E`  A`  V`  Y15101`  240`  000`
400`  E`  A`  V`  Y15101`  300`  000`  Sum Surcharges/Discounts
400`  E`  A`  V`  Y15101`  310`  000`
400`  E`  A`  V`  Y15101`  390`  000`
400`  E`  A`  V`  Y15101`  700`  000`  Net Value 1
400`  E`  A`  V`  Y15101`  701`  000`  Refund deduction
400`  E`  A`  V`  Y15101`  740`  000`  Stat.Value without Freight
400`  E`  A`  V`  Y15101`  750`  000`
400`  E`  A`  V`  Y15101`  800`  000`  Net Value 2
400`  E`  A`  V`  Y15101`  840`  000`
400`  E`  A`  V`  Y15101`  849`  000`  Cash Discount Net
400`  E`  A`  V`  Y15101`  850`  000`
400`  E`  A`  V`  Y15101`  899`  000`
400`  E`  A`  V`  Y15101`  900`  000`  Total Value
400`  E`  A`  V`  Y15101`  910`  000`
400`  E`  A`  V`  Y15101`  922`  000`
400`  E`  A`  V`  Y15101`  923`  000`
400`  E`  A`  V`  Y15101`  930`  000`
400`  E`  A`  V`  Y15101`  935`  000`
400`  E`  A`  V`  Y15101`  950`  000`  Profit Margin
400`  E`  A`  V`  Y15101`  960`  000`
400`  E`  A`  V`  Y15101`  965`  000`
400`  E`  A`  V`  Y15101`  970`  000`
400`  E`  A`  V`  Y15101`  971`  000`
400`  E`  A`  V`  Y16101`  010`  000`
400`  E`  A`  V`  Y16101`  020`  000`
400`  E`  A`  V`  Y16101`  030`  000`
400`  E`  A`  V`  Y16101`  035`  000`
400`  E`  A`  V`  Y16101`  060`  000`
400`  E`  A`  V`  Y16101`  100`  000`  Gross Value
400`  E`  A`  V`  Y16101`  120`  000`
400`  E`  A`  V`  Y16101`  130`  000`
400`  E`  A`  V`  Y16101`  140`  000`
400`  E`  A`  V`  Y16101`  145`  000`
400`  E`  A`  V`  Y16101`  150`  000`
400`  E`  A`  V`  Y16101`  160`  000`
400`  E`  A`  V`  Y16101`  170`  000`
400`  E`  A`  V`  Y16101`  180`  000`
400`  E`  A`  V`  Y16101`  190`  000`
400`  E`  A`  V`  Y16101`  200`  000`
400`  E`  A`  V`  Y16101`  210`  000`
400`  E`  A`  V`  Y16101`  220`  000`
400`  E`  A`  V`  Y16101`  230`  000`
400`  E`  A`  V`  Y16101`  240`  000`
400`  E`  A`  V`  Y16101`  300`  000`  Sum Surcharges/Discounts
400`  E`  A`  V`  Y16101`  310`  000`
400`  E`  A`  V`  Y16101`  390`  000`
400`  E`  A`  V`  Y16101`  700`  000`  Net Value 1
400`  E`  A`  V`  Y16101`  701`  000`  Refund deduction
400`  E`  A`  V`  Y16101`  740`  000`  Stat.Value without Freight
400`  E`  A`  V`  Y16101`  750`  000`
400`  E`  A`  V`  Y16101`  800`  000`  Net Value 2
400`  E`  A`  V`  Y16101`  840`  000`
400`  E`  A`  V`  Y16101`  849`  000`  Cash Discount Net
400`  E`  A`  V`  Y16101`  850`  000`
400`  E`  A`  V`  Y16101`  851`  000`
400`  E`  A`  V`  Y16101`  852`  000`
400`  E`  A`  V`  Y16101`  853`  000`
400`  E`  A`  V`  Y16101`  899`  000`
400`  E`  A`  V`  Y16101`  900`  000`  Total Value
400`  E`  A`  V`  Y16101`  901`  000`
400`  E`  A`  V`  Y16101`  910`  000`
400`  E`  A`  V`  Y16101`  922`  000`
400`  E`  A`  V`  Y16101`  923`  000`
400`  E`  A`  V`  Y16101`  925`  000`
400`  E`  A`  V`  Y16101`  930`  000`
400`  E`  A`  V`  Y16101`  935`  000`
400`  E`  A`  V`  Y16101`  950`  000`  Profit Margin
400`  E`  A`  V`  Y16101`  960`  000`
400`  E`  A`  V`  Y16101`  965`  000`
400`  E`  A`  V`  Y16101`  970`  000`
400`  E`  A`  V`  Y16101`  971`  000`
400`  E`  A`  V`  Y17101`  010`  000`
400`  E`  A`  V`  Y17101`  020`  000`
400`  E`  A`  V`  Y17101`  030`  000`
400`  E`  A`  V`  Y17101`  035`  000`
400`  E`  A`  V`  Y17101`  060`  000`
400`  E`  A`  V`  Y17101`  100`  000`  Gross Value
400`  E`  A`  V`  Y17101`  120`  000`
400`  E`  A`  V`  Y17101`  130`  000`
400`  E`  A`  V`  Y17101`  140`  000`
400`  E`  A`  V`  Y17101`  145`  000`
400`  E`  A`  V`  Y17101`  150`  000`
400`  E`  A`  V`  Y17101`  160`  000`
400`  E`  A`  V`  Y17101`  170`  000`
400`  E`  A`  V`  Y17101`  180`  000`
400`  E`  A`  V`  Y17101`  190`  000`
400`  E`  A`  V`  Y17101`  200`  000`
400`  E`  A`  V`  Y17101`  210`  000`
400`  E`  A`  V`  Y17101`  220`  000`
400`  E`  A`  V`  Y17101`  230`  000`
400`  E`  A`  V`  Y17101`  240`  000`
400`  E`  A`  V`  Y17101`  300`  000`  Sum Surcharges/Discounts
400`  E`  A`  V`  Y17101`  310`  000`
400`  E`  A`  V`  Y17101`  390`  000`
400`  E`  A`  V`  Y17101`  700`  000`  Net Value 1
400`  E`  A`  V`  Y17101`  701`  000`  Refund deduction
400`  E`  A`  V`  Y17101`  740`  000`  Stat.Value without Freight
400`  E`  A`  V`  Y17101`  750`  000`
400`  E`  A`  V`  Y17101`  800`  000`  Net Value 2
400`  E`  A`  V`  Y17101`  840`  000`
400`  E`  A`  V`  Y17101`  849`  000`  Cash Discount Net
400`  E`  A`  V`  Y17101`  850`  000`
400`  E`  A`  V`  Y17101`  851`  000`
400`  E`  A`  V`  Y17101`  852`  000`
400`  E`  A`  V`  Y17101`  853`  000`
400`  E`  A`  V`  Y17101`  854`  000`
400`  E`  A`  V`  Y17101`  855`  000`
400`  E`  A`  V`  Y17101`  856`  000`
400`  E`  A`  V`  Y17101`  899`  000`
400`  E`  A`  V`  Y17101`  900`  000`  Total Value
400`  E`  A`  V`  Y17101`  910`  000`
400`  E`  A`  V`  Y17101`  930`  000`
400`  E`  A`  V`  Y17101`  935`  000`
400`  E`  A`  V`  Y17101`  950`  000`  Profit Margin
400`  E`  A`  V`  Y17101`  960`  000`
400`  E`  A`  V`  Y17101`  965`  000`
400`  E`  A`  V`  Y17101`  970`  000`
400`  E`  A`  V`  Y17101`  971`  000`
400`  E`  A`  V`  Y17J01`  010`  000`
400`  E`  A`  V`  Y17J01`  020`  000`
400`  E`  A`  V`  Y17J01`  030`  000`
400`  E`  A`  V`  Y17J01`  035`  000`
400`  E`  A`  V`  Y17J01`  060`  000`
400`  E`  A`  V`  Y17J01`  100`  000`  Gross Value
400`  E`  A`  V`  Y17J01`  120`  000`
400`  E`  A`  V`  Y17J01`  130`  000`
400`  E`  A`  V`  Y17J01`  140`  000`
400`  E`  A`  V`  Y17J01`  145`  000`
400`  E`  A`  V`  Y17J01`  150`  000`
400`  E`  A`  V`  Y17J01`  160`  000`
400`  E`  A`  V`  Y17J01`  170`  000`
400`  E`  A`  V`  Y17J01`  180`  000`
400`  E`  A`  V`  Y17J01`  190`  000`
400`  E`  A`  V`  Y17J01`  200`  000`
400`  E`  A`  V`  Y17J01`  210`  000`
400`  E`  A`  V`  Y17J01`  220`  000`
400`  E`  A`  V`  Y17J01`  230`  000`
400`  E`  A`  V`  Y17J01`  240`  000`
400`  E`  A`  V`  Y17J01`  300`  000`  Sum Surcharges/Discounts
400`  E`  A`  V`  Y17J01`  310`  000`
400`  E`  A`  V`  Y17J01`  390`  000`
400`  E`  A`  V`  Y17J01`  700`  000`  Net Value 1
400`  E`  A`  V`  Y17J01`  701`  000`  Refund deduction
400`  E`  A`  V`  Y17J01`  740`  000`  Stat.Value without Freight
400`  E`  A`  V`  Y17J01`  750`  000`
400`  E`  A`  V`  Y17J01`  800`  000`  Net Value 2
400`  E`  A`  V`  Y17J01`  840`  000`
400`  E`  A`  V`  Y17J01`  849`  000`  Cash Discount Net
400`  E`  A`  V`  Y17J01`  850`  000`
400`  E`  A`  V`  Y17J01`  851`  000`
400`  E`  A`  V`  Y17J01`  852`  000`
400`  E`  A`  V`  Y17J01`  853`  000`
400`  E`  A`  V`  Y17J01`  854`  000`
400`  E`  A`  V`  Y17J01`  855`  000`
400`  E`  A`  V`  Y17J01`  856`  000`
400`  E`  A`  V`  Y17J01`  857`  000`
400`  E`  A`  V`  Y17J01`  858`  000`
400`  E`  A`  V`  Y17J01`  859`  000`
400`  E`  A`  V`  Y17J01`  860`  000`
400`  E`  A`  V`  Y17J01`  899`  000`
400`  E`  A`  V`  Y17J01`  900`  000`  Total Value
400`  E`  A`  V`  Y17J01`  910`  000`
400`  E`  A`  V`  Y17J01`  930`  000`
400`  E`  A`  V`  Y17J01`  935`  000`
400`  E`  A`  V`  Y17J01`  950`  000`  Profit Margin
400`  E`  A`  V`  Y17J01`  960`  000`
400`  E`  A`  V`  Y17J01`  965`  000`
400`  E`  A`  V`  Y17J01`  970`  000`
400`  E`  A`  V`  Y17J01`  971`  000`
400`  E`  A`  V`  Y18101`  010`  000`
400`  E`  A`  V`  Y18101`  020`  000`
400`  E`  A`  V`  Y18101`  025`  000`
400`  E`  A`  V`  Y18101`  030`  000`
